	addr	lat	long
2847	227 silvermine rd, new canaan, ct 06840	41.1545569	-73.476543
2848	21 sturbridge hill rd, new canaan, ct 06840	41.1578651	-73.4828798
2849	61 sturbridge hill rd, new canaan, ct 06840	41.1564156	-73.4828268
2850	97 sturbridge hill rd, new canaan, ct 06840	41.155152	-73.4828015
2851	108 sturbridge hill rd, new canaan, ct 06840	41.1542066	-73.48215
2852	104 sturbridge hill rd, new canaan, ct 06840	41.1548037	-73.4816743
2853	92 sturbridge hill rd, new canaan, ct 06840	41.1554259	-73.4817025
2854	138 lone tree farm rd, new canaan, ct 06840	41.1580439	-73.476127
2855	82 canoe hill rd, new canaan, ct 06840	41.159104	-73.476756
2856	124 canoe hill rd, new canaan, ct 06840	41.159874	-73.478257
2857	37 hill st, new canaan, ct 06840	41.1515879	-73.48809
2858	11 hill st, new canaan, ct 06840	41.151272	-73.487141
2859	14 urban st, new canaan, ct 06840	41.151237	-73.486604
2860	22 urban st, new canaan, ct 06840	41.15123	-73.486262
2861	20 sturbridge hill rd, new canaan, ct 06840	41.157958	-73.4815799
2862	181 brushy ridge rd, new canaan, ct 06840	41.156199	-73.489004
2863	185 brushy ridge rd, new canaan, ct 06840	41.155212	-73.488125
2864	203 brushy ridge rd, new canaan, ct 06840	41.156479	-73.487778
2865	211 brushy ridge rd, new canaan, ct 06840	41.153168	-73.4853119
2866	50 urban st, new canaan, ct 06840	41.1504199	-73.485124
2867	46 urban st, new canaan, ct 06840	41.15061	-73.485021
2868	42 urban st, new canaan, ct 06840	41.15086	-73.48504
2869	27 brushy ridge rd, new canaan, ct 06840	41.151857	-73.487907
2870	15 lone tree farm rd, new canaan, ct 06840	41.158861	-73.480739
2871	132 lone tree farm rd, new canaan, ct 06840	41.157836	-73.476801
2872	135 lone tree farm rd, new canaan, ct 06840	41.1567269	-73.476384
2873	312 silvermine rd, new canaan, ct 06840	41.156971	-73.4757209
2874	208 silvermine rd, new canaan, ct 06840	41.153818	-73.478207
2875	62 lone tree farm rd, new canaan, ct 06840	41.157698	-73.478657
2876	47 sturbridge hill rd, new canaan, ct 06840	41.1570881	-73.482804
2877	250 new norwalk rd unit 250, new canaan, ct 06840	41.1503919	-73.484754
2878	252 new norwalk rd unit 252, new canaan, ct 06840	41.150365	-73.484671
2879	254 new norwalk rd unit 254, new canaan, ct 06840	41.150333	-73.484578
2880	256 new norwalk rd unit 256, new canaan, ct 06840	41.150245	-73.484618
2881	258 new norwalk rd unit 258, new canaan, ct 06840	41.150188	-73.484689
2882	260 new norwalk rd unit 260, new canaan, ct 06840	41.150137	-73.4847489
2883	57 brushy ridge rd, new canaan, ct 06840	41.152838	-73.488002
2884	47 brushy ridge rd, new canaan, ct 06840	41.153096	-73.486987
2885	255 brushy ridge rd, new canaan, ct 06840	41.1568639	-73.485405
2886	235 brushy ridge rd, new canaan, ct 06840	41.154554	-73.485228
2887	233 brushy ridge rd, new canaan, ct 06840	41.155357	-73.4856609
2888	231 brushy ridge rd, new canaan, ct 06840	41.1564059	-73.486476
2889	112 lone tree farm rd, new canaan, ct 06840	41.158007	-73.47761
2890	46 lone tree farm rd, new canaan, ct 06840	41.15843	-73.478381
2891	237 brushy ridge rd, new canaan, ct 06840	41.155406	-73.484171
2892	239 brushy ridge rd, new canaan, ct 06840	41.15482	-73.484116
2893	87 lone tree farm rd, new canaan, ct 06840	41.156484	-73.478458
2894	38 canoe hill rd, new canaan, ct 06840	41.158351	-73.474723
2895	115 lone tree farm rd, new canaan, ct 06840	41.156837	-73.477621
2896	123 lone tree farm rd, new canaan, ct 06840	41.156067	-73.477057
2897	10 silvermine rd, new canaan, ct 06840	41.149275	-73.482985
2898	12 silvermine rd, new canaan, ct 06840	41.149596	-73.48349
2899	14 silvermine rd, new canaan, ct 06840	41.149593	-73.483129
2900	276 new norwalk rd, new canaan, ct 06840	41.1501469	-73.484294
2901	20 silvermine rd, new canaan, ct 06840	41.150013	-73.482628
2902	282 new norwalk rd, new canaan, ct 06840	41.15061	-73.483282
2903	280 new norwalk rd, new canaan, ct 06840	41.151234	-73.483979
2904	67 lone tree farm rd, new canaan, ct 06840	41.15664	-73.479825
2905	4 beacon hill rd, new canaan, ct 06840	41.150595	-73.481125
2906	42 beacon hill rd, new canaan, ct 06840	41.151443	-73.481227
2907	58 beacon hill rd, new canaan, ct 06840	41.15099	-73.482022
2908	60 beacon hill rd, new canaan, ct 06840	41.151534	-73.482662
2909	78 beacon hill rd, new canaan, ct 06840	41.152388	-73.482407
2910	82 beacon hill rd, new canaan, ct 06840	41.152268	-73.48348
2911	83 beacon hill rd, new canaan, ct 06840	41.153519	-73.481361
2912	55 beacon hill rd, new canaan, ct 06840	41.153462	-73.4798069
2913	75 beacon hill rd, new canaan, ct 06840	41.152741	-73.48115
2914	39 beacon hill rd, new canaan, ct 06840	41.152043	-73.480336
2915	53 beacon hill rd, new canaan, ct 06840	41.152545	-73.479596
2916	31 beacon hill rd, new canaan, ct 06840	41.15147	-73.4790979
2917	29 beacon hill rd, new canaan, ct 06840	41.151063	-73.4797619
2918	90 beacon hill rd, new canaan, ct 06840	41.153426	-73.482692
2919	84 beacon hill rd, new canaan, ct 06840	41.153387	-73.484097
2920	3 hill st, new canaan, ct 06840	41.1507433	-73.486937
2921	212 new norwalk rd, new canaan, ct 06840	41.150704	-73.486651
2922	53 urban st, new canaan, ct 06840	41.15046	-73.485818
2923	19 urban st, new canaan, ct 06840	41.150681	-73.486408
2924	25 urban st, new canaan, ct 06840	41.150684	-73.486147
2925	10 hill st, new canaan, ct 06840	41.151088	-73.487716
2926	38 hill st, new canaan, ct 06840	41.151327	-73.4883849
2927	154 new norwalk rd unit 154, new canaan, ct 06840	41.151348	-73.489025
2928	156 new norwalk rd unit 156, new canaan, ct 06840	41.151307	-73.488942
2929	164 new norwalk rd, new canaan, ct 06840	41.151204	-73.488622
2930	30 hill st unit 30, new canaan, ct 06840	41.151121	-73.488174
2931	32 hill st unit 32, new canaan, ct 06840	41.151151	-73.488265
2932	4 river st, new canaan, ct 06840	41.151613	-73.489544
2933	44 river st, new canaan, ct 06840	41.1526179	-73.490688
2934	50 river st, new canaan, ct 06840	41.152776	-73.490894
2935	96 new norwalk rd unit 96, new canaan, ct 06840	41.152606	-73.491248
2936	94 new norwalk rd unit 94, new canaan, ct 06840	41.15256	-73.491178
2937	98 new norwalk rd unit 98, new canaan, ct 06840	41.152512	-73.491107
2938	100 new norwalk rd unit 100, new canaan, ct 06840	41.152465	-73.4910359
2939	102 new norwalk rd unit 102, new canaan, ct 06840	41.152417	-73.490965
2940	108 new norwalk rd unit 108, new canaan, ct 06840	41.1522689	-73.490744
2941	110 new norwalk rd unit 110, new canaan, ct 06840	41.152223	-73.490674
2942	112 new norwalk rd unit 112, new canaan, ct 06840	41.152176	-73.4906029
2943	114 new norwalk rd unit 114, new canaan, ct 06840	41.152128	-73.490532
2944	116 new norwalk rd unit 116, new canaan, ct 06840	41.152081	-73.490461
2945	10 river st unit 10, new canaan, ct 06840	41.151764	-73.489613
2946	12 river st unit 12, new canaan, ct 06840	41.15181	-73.489683
2947	16 river st unit 16, new canaan, ct 06840	41.151917	-73.489803
2948	18 river st unit 18, new canaan, ct 06840	41.151963	-73.489873
2949	24 river st unit 24, new canaan, ct 06840	41.152093	-73.49002
2950	26 river st unit 26, new canaan, ct 06840	41.152139	-73.49009
2951	32 river st unit 32, new canaan, ct 06840	41.152257	-73.490256
2952	34 river st unit 34, new canaan, ct 06840	41.152303	-73.490326
2953	86 new norwalk rd, new canaan, ct 06840	41.1528149	-73.491564
2954	58 river st, new canaan, ct 06840	41.152972	-73.491224
2955	39 nutmeg ln, new canaan, ct 06840	41.153642	-73.4891789
2956	18 nutmeg ln, new canaan, ct 06840	41.152898	-73.489503
2957	15 nutmeg ln, new canaan, ct 06840	41.15336	-73.490097
2958	29 strawberry hill rd, new canaan, ct 06840	41.156032	-73.491675
2959	37 strawberry hill rd, new canaan, ct 06840	41.156751	-73.491442
2960	57 strawberry hill rd, new canaan, ct 06840	41.157293	-73.491448
2961	3 charles pl, new canaan, ct 06840	41.15479	-73.491851
2962	7 charles pl, new canaan, ct 06840	41.155461	-73.491656
2963	127 river st, new canaan, ct 06840	41.1550129	-73.49245
2964	131 river st, new canaan, ct 06840	41.155158	-73.492472
2965	139 river st, new canaan, ct 06840	41.1555589	-73.492247
2966	145 river st, new canaan, ct 06840	41.155698	-73.49229
2967	153 river st, new canaan, ct 06840	41.155973	-73.492765
2968	95 river st, new canaan, ct 06840	41.1542109	-73.491701
2969	73 river st, new canaan, ct 06840	41.15369	-73.491191
2970	47 strawberry hill rd, new canaan, ct 06840	41.157044	-73.491448
2971	99 river st, new canaan, ct 06840	41.1543909	-73.491864
2972	87 river st, new canaan, ct 06840	41.154033	-73.491534
2973	81 river st, new canaan, ct 06840	41.153861	-73.491371
2974	67 river st, new canaan, ct 06840	41.153518	-73.491003
2975	36 brushy ridge rd, new canaan, ct 06840	41.152169	-73.488762
2976	10 nutmeg ln, new canaan, ct 06840	41.152431	-73.489158
2977	7 river st, new canaan, ct 06840	41.151967	-73.48922
2978	12 brushy ridge rd, new canaan, ct 06840	41.151787	-73.489012
2979	23 river st, new canaan, ct 06840	41.152351	-73.489664
2980	19 river st unit 19, new canaan, ct 06840	41.152239	-73.489478
2981	17 river st unit 17, new canaan, ct 06840	41.1520546	-73.4896429
2982	126 brushy ridge rd, new canaan, ct 06840	41.155294	-73.490806
2983	66 brushy ridge rd, new canaan, ct 06840	41.153311	-73.488701
2984	128 brushy ridge rd, new canaan, ct 06840	41.155549	-73.490056
2985	144 brushy ridge rd, new canaan, ct 06840	41.1562709	-73.491373
2986	150 brushy ridge rd, new canaan, ct 06840	41.156416	-73.490804
2987	148 brushy ridge rd, new canaan, ct 06840	41.1564229	-73.49028
2988	112 brushy ridge rd, new canaan, ct 06840	41.154766	-73.489666
2989	55 river st, new canaan, ct 06840	41.15323	-73.490671
2990	63 river st, new canaan, ct 06840	41.153335	-73.490899
2991	2 charles pl, new canaan, ct 06840	41.154881	-73.49167
2992	22 charles pl, new canaan, ct 06840	41.1553479	-73.491957
2993	16 charles pl, new canaan, ct 06840	41.1552859	-73.492132
2994	109 garibaldi ln, new canaan, ct 06840	41.1571489	-73.490854
2995	17 strawberry hill rd, new canaan, ct 06840	41.156177	-73.492418
2996	6 strawberry hill rd, new canaan, ct 06840	41.156713	-73.493263
2997	45 garibaldi ln, new canaan, ct 06840	41.157153	-73.492748
2998	61 smith ridge rd, new canaan, ct 06840	41.157101	-73.493313
2999	43 garibaldi ln, new canaan, ct 06840	41.157296	-73.493274
3000	33 garibaldi ln, new canaan, ct 06840	41.157552	-73.493457
3001	10 strawberry hill rd, new canaan, ct 06840	41.156731	-73.492885
3002	30 strawberry hill rd, new canaan, ct 06840	41.156779	-73.492299
3003	63 garibaldi ln, new canaan, ct 06840	41.157198	-73.492155
3004	92 rosebrook rd, new canaan, ct 06840	41.159985	-73.488852
3005	356 rosebrook rd, new canaan, ct 06840	41.168683	-73.490169
3006	528 canoe hill rd, new canaan, ct 06840	41.169204	-73.490464
3007	540 canoe hill rd, new canaan, ct 06840	41.169144	-73.491317
3008	562 canoe hill rd, new canaan, ct 06840	41.169994	-73.49154
3009	279 smith ridge rd, new canaan, ct 06840	41.164171	-73.494501
3010	289 smith ridge rd, new canaan, ct 06840	41.16476	-73.494692
3011	204 brushy ridge rd, new canaan, ct 06840	41.157483	-73.488176
3012	12 rosebrook rd, new canaan, ct 06840	41.157648	-73.487121
3013	192 brushy ridge rd, new canaan, ct 06840	41.15814	-73.490108
3014	188 brushy ridge rd, new canaan, ct 06840	41.158313	-73.4894659
3015	243 smith ridge rd, new canaan, ct 06840	41.163513	-73.494503
3016	229 smith ridge rd, new canaan, ct 06840	41.162959	-73.494331
3017	215 smith ridge rd, new canaan, ct 06840	41.162426	-73.494166
3018	brushy ridge rd, new canaan, ct 06840	41.157591	-73.4848847
3019	56 rosebrook rd, new canaan, ct 06840	41.159169	-73.4894769
3020	133 smith ridge rd, new canaan, ct 06840	41.159559	-73.493636
3021	112 rosebrook rd, new canaan, ct 06840	41.160582	-73.489255
3022	120 rosebrook rd, new canaan, ct 06840	41.160576	-73.491114
3023	122 rosebrook rd, new canaan, ct 06840	41.16032	-73.490686
3024	592 canoe hill rd, new canaan, ct 06840	41.169555	-73.492293
3025	280 rosebrook rd, new canaan, ct 06840	41.165916	-73.489474
3026	170 brushy ridge rd, new canaan, ct 06840	41.156779	-73.489608
3027	184 brushy ridge rd, new canaan, ct 06840	41.157057	-73.4890549
3028	303 smith ridge rd, new canaan, ct 06840	41.165349	-73.494079
3029	321 smith ridge rd, new canaan, ct 06840	41.16581	-73.493909
3030	52 twin pond ln, new canaan, ct 06840	41.167129	-73.4918409
3031	48 rosebrook rd, new canaan, ct 06840	41.158396	-73.487525
3032	54 rosebrook rd, new canaan, ct 06840	41.158386	-73.4885089
3033	230 rosebrook rd, new canaan, ct 06840	41.16483	-73.48971
3034	136 rosebrook rd, new canaan, ct 06840	41.161488	-73.489603
3035	66 amys ln, new canaan, ct 06840	41.161283	-73.4907829
3036	72 amys ln, new canaan, ct 06840	41.161145	-73.491583
3037	71 amys ln, new canaan, ct 06840	41.162083	-73.492187
3038	77 amys ln, new canaan, ct 06840	41.161397	-73.492786
3039	191 smith ridge rd, new canaan, ct 06840	41.16313	-73.493382
3040	220 rosebrook rd, new canaan, ct 06840	41.164261	-73.489847
3041	323 smith ridge rd, new canaan, ct 06840	41.166257	-73.4935069
3042	56 twin pond ln, new canaan, ct 06840	41.166739	-73.491631
3043	51 twin pond ln, new canaan, ct 06840	41.166673	-73.493233
3044	297 smith ridge rd, new canaan, ct 06840	41.165308	-73.492752
3045	24 twin pond ln, new canaan, ct 06840	41.167893	-73.493522
3046	44 twin pond ln, new canaan, ct 06840	41.167495	-73.492166
3047	262 brushy ridge rd, new canaan, ct 06840	41.158125	-73.485668
3048	57 rosebrook rd, new canaan, ct 06840	41.159566	-73.486537
3049	85 rosebrook rd, new canaan, ct 06840	41.160293	-73.486907
3050	143 rosebrook rd, new canaan, ct 06840	41.1618	-73.48764
3051	83 bittersweet ln, new canaan, ct 06840	41.161162	-73.485499
3052	494 canoe hill rd, new canaan, ct 06840	41.1685609	-73.489193
3053	372 brushy ridge rd, new canaan, ct 06840	41.1597549	-73.481354
3054	390 brushy ridge rd, new canaan, ct 06840	41.161392	-73.482362
3055	146 canoe hill rd, new canaan, ct 06840	41.161128	-73.479275
3056	412 brushy ridge rd, new canaan, ct 06840	41.1608189	-73.479945
3057	228 canoe hill rd, new canaan, ct 06840	41.163055	-73.482012
3058	302 canoe hill rd, new canaan, ct 06840	41.165028	-73.483269
3059	46 ludlowe rd, new canaan, ct 06840	41.1637879	-73.483807
3060	64 ludlowe rd, new canaan, ct 06840	41.162976	-73.484781
3061	68 ludlowe rd, new canaan, ct 06840	41.163619	-73.485258
3062	254 canoe hill rd, new canaan, ct 06840	41.163884	-73.481968
3063	398 canoe hill rd, new canaan, ct 06840	41.1668499	-73.486476
3064	440 canoe hill rd, new canaan, ct 06840	41.168128	-73.487045
3065	36 deacons way, new canaan, ct 06840	41.159434	-73.4845409
3066	38 deacons way, new canaan, ct 06840	41.160038	-73.484729
3067	31 deacons way, new canaan, ct 06840	41.159765	-73.482995
3068	340 brushy ridge rd, new canaan, ct 06840	41.159063	-73.482505
3069	84 bittersweet ln, new canaan, ct 06840	41.161566	-73.484007
3070	85 bittersweet ln, new canaan, ct 06840	41.160666	-73.485035
3071	61 bittersweet ln, new canaan, ct 06840	41.161735	-73.486056
3072	78 bittersweet ln, new canaan, ct 06840	41.162213	-73.484405
3073	56 bittersweet ln, new canaan, ct 06840	41.162721	-73.485797
3074	109 rosebrook rd, new canaan, ct 06840	41.1610889	-73.487322
3075	226 canoe hill rd, new canaan, ct 06840	41.162621	-73.481755
3076	208 canoe hill rd, new canaan, ct 06840	41.162619	-73.480366
3077	362 canoe hill rd, new canaan, ct 06840	41.1659549	-73.485558
3078	476 canoe hill rd, new canaan, ct 06840	41.168297	-73.488117
3079	95 ludlowe rd, new canaan, ct 06840	41.164878	-73.486406
3080	77 ludlowe rd, new canaan, ct 06840	41.164814	-73.485397
3081	49 ludlowe rd, new canaan, ct 06840	41.164555	-73.484384
3082	279 rosebrook rd, new canaan, ct 06840	41.166507	-73.48799
3083	301 rosebrook rd, new canaan, ct 06840	41.167269	-73.488105
3084	325 rosebrook rd, new canaan, ct 06840	41.167864	-73.489078
3085	292 brushy ridge rd, new canaan, ct 06840	41.158419	-73.484477
3086	314 brushy ridge rd, new canaan, ct 06840	41.158699	-73.4836569
3087	650 laurel rd, new canaan, ct 06840	41.18654	-73.499095
3088	563 canoe hill rd, new canaan, ct 06840	41.1705479	-73.490395
3089	481 canoe hill rd, new canaan, ct 06840	41.169694	-73.488361
3090	507 canoe hill rd, new canaan, ct 06840	41.169783	-73.489516
3091	392 laurel rd, new canaan, ct 06840	41.180689	-73.491276
3092	33 sleepy hollow rd, new canaan, ct 06840	41.174214	-73.489267
3093	87 n wilton rd, new canaan, ct 06840	41.186164	-73.500988
3094	61 n wilton rd, new canaan, ct 06840	41.185013	-73.500651
3095	39 n wilton rd, new canaan, ct 06840	41.18433	-73.498793
3096	713 smith ridge rd, new canaan, ct 06840	41.179483	-73.496339
3097	641 smith ridge rd, new canaan, ct 06840	41.177335	-73.496634
3098	154 sleepy hollow rd, new canaan, ct 06840	41.176287	-73.493991
3099	639 smith ridge rd, new canaan, ct 06840	41.176615	-73.496285
3100	687 smith ridge rd, new canaan, ct 06840	41.178172	-73.496956
3101	218 sleepy hollow rd, new canaan, ct 06840	41.1787909	-73.494589
3102	190 sleepy hollow rd, new canaan, ct 06840	41.177735	-73.494501
3103	178 sleepy hollow rd, new canaan, ct 06840	41.177038	-73.494287
3104	93 sleepy hollow rd, new canaan, ct 06840	41.175707	-73.490333
3105	74 sleepy hollow rd, new canaan, ct 06840	41.174782	-73.491426
3106	61 sleepy hollow rd, new canaan, ct 06840	41.174973	-73.489913
3107	186 laurel rd, new canaan, ct 06840	41.175012	-73.488741
3108	593 smith ridge rd, new canaan, ct 06840	41.1752309	-73.495171
3109	561 smith ridge rd, new canaan, ct 06840	41.174283	-73.495555
3110	807 smith ridge rd, new canaan, ct 06840	41.1828209	-73.497354
3111	49 n wilton rd, new canaan, ct 06840	41.185435	-73.498897
3112	676 laurel rd, new canaan, ct 06840	41.187429	-73.499703
3113	330 laurel rd, new canaan, ct 06840	41.178955	-73.489759
3114	228 sleepy hollow rd, new canaan, ct 06840	41.18109	-73.4937549
3115	226 sleepy hollow rd, new canaan, ct 06840	41.180745	-73.49307
3116	428 laurel rd, new canaan, ct 06840	41.181887	-73.492136
3117	529 smith ridge rd, new canaan, ct 06840	41.173874	-73.492363
3118	523 smith ridge rd, new canaan, ct 06840	41.172632	-73.493604
3119	507 smith ridge rd, new canaan, ct 06840	41.172341	-73.494925
3120	202 laurel rd, new canaan, ct 06840	41.1754589	-73.487973
3121	228 laurel rd, new canaan, ct 06840	41.176304	-73.487725
3122	264 laurel rd, new canaan, ct 06840	41.176559	-73.488603
3123	234 sleepy hollow rd, new canaan, ct 06840	41.180045	-73.492388
3124	535 smith ridge rd, new canaan, ct 06840	41.173271	-73.495605
